Time,Lambda = 0.0 & Alpha = 0.0,Lambda = 0.01 & Alpha = 0.0,Lambda = 0.02 & Alpha = 0.0,Lambda = 0.03 & Alpha = 0.0,Lambda = 0.04 & Alpha = 0.0,Lambda = 0.05 & Alpha = 0.0,Lambda = 0.06 & Alpha = 0.0,Lambda = 0.07 & Alpha = 0.0,Lambda = 0.08 & Alpha = 0.0,Lambda = 0.09 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.0
28.79166666666691,1.7717946675991363,2.4457253322471866,3.3788517270889113,4.668186365696518,6.441614118831982,8.86106590835786,12.118597755935095,16.418186120156708,21.935504177554392,28.754067884665922,36.7927865296235
28.833333333333577,1.7717946675991363,2.4467221520865285,3.3815828806804205,4.6737796403851,6.451735180412076,8.878069121195846,12.145616283051456,16.459038570456254,21.994246727942826,28.83406352639082,36.895397763261364
28.875000000000245,1.7717946675991363,2.447719369054497,3.3843161725355118,4.679379322144744,6.461871162462194,8.895102122615484,12.172687641009393,16.499974959238124,22.05310768605166,28.91420358638608,36.998152702886266
28.916666666666913,1.7717946675991363,2.448716983301845,3.387051604216115,4.6849854176083925,6.472022083891405,8.912164953905851,12.199811900068905,16.540995370808997,22.112087082260654,28.994487891078588,37.10105075675842
28.95833333333358,1.7717946675991363,2.4497149949793764,3.3897891772851185,4.690597933414159,6.482187963622999,8.929257656371078,12.226989130433582,16.58209988910574,22.171184945753325,29.074916264237764,37.20409132900053
29.00000000000025,1.7717946675991363,2.450713404237947,3.39252889330637,4.696216876205326,6.49236882059447,8.946380271330169,12.254219402249756,16.62328859769283,22.230401304511595,29.155488526970373,37.30727381960584
29.041666666666917,1.7717946675991363,2.4517122112284633,3.3952707538446805,4.701842252630346,6.502564673757485,8.963532840116809,12.281502785605689,16.664561579759727,22.289736185310474,29.236204497715477,37.41059762444644
29.083333333333584,1.7717946675991363,2.4527114161018817,3.3980147604658164,4.707474069342843,6.5127755420778675,8.980715404079193,12.308839350530716,16.705918918118286,22.3491896137127,29.317063992239394,37.51406213528178
29.125000000000252,1.7717946675991363,2.4537110190092126,3.400760914736508,4.713112333001607,6.523001444535572,8.997928004579842,12.336229166994418,16.74736069520014,22.408761614063444,29.3980668236308,37.617666739767515
29.16666666666692,1.7717946675991363,2.454711020101515,3.4035092182244453,4.718757050270599,6.53324240012466,9.015170682995418,12.36367230490577,16.788886993054085,22.468452209484983,29.47921280229588,37.72141082146441
29.208333333333588,1.7717946675991363,2.4557114195299015,3.4062596724982805,4.72440822781895,6.543498427853284,9.03244348071654,12.39116883411229,16.830497893343452,22.528261421871417,29.560501735953583,37.82529375984767
29.250000000000256,1.2446808378450762,1.730409870026007,2.4100004033320213,3.3609103146252024,4.689226124253068,6.536512619890851,9.083627788938903,12.545403889291416,17.146639004163074,23.069733551023003,30.374642010986545
29.291666666666924,1.2446808378450762,1.7311197887275942,2.4119659595774707,3.3649867688107378,4.696717382560263,6.549341028108155,9.104502147541426,12.577899903216597,17.195029965161158,23.13835803560786,30.46669159927068
29.33333333333359,1.2446808378450762,1.731829994069335,2.4139330832983057,3.369068012738325,4.704220079491956,6.562193033188985,9.125420185390091,12.610469321532964,17.243532432541162,23.207132845894286,30.5589145568853
29.37500000000026,1.2446808378450762,1.7325404861631801,2.415901775686453,3.3731540516605913,4.711734230822831,6.575068672332522,9.14638197415139,12.643112254235714,17.292146521770686,23.276057991207058,30.65131057128073
29.416666666666927,1.2446808378450762,1.7332512651211205,2.417872037934652,3.3772448908350112,4.719259852343905,6.587967982772123,9.167387585517906,12.675828811190364,17.340872347606314,23.34513347879305,30.743879325723125
